,address,business_id,city,latitude,longitude,name,postal_code,review_count,stars,state
9094,800 N McClintock,l7FP9rg6iyDnjFOnifv7BA,Tempe,33.438218,-111.910356,U-Haul Moving & Storage,85281,12,3.0,AZ
9095,119 E Flamingo Rd,4SEydUWH9_gX383Hkdxtog,Las Vegas,36.1145037,-115.1678936,OnBoard Las Vegas Tours,89109,5,5.0,NV
9096,5720 E Rancho Manana Blvd,Niqwlc0WfHWlkkz8s7DPOQ,Cave Creek,33.8327084,-111.9564184,Rancho Manana,85331,9,4.0,AZ
9097,3085 S Nellis Blvd,4MeWIPVAaM73kN9n8qOzhQ,Las Vegas,36.1335224,-115.0659019,The Chef's Catering,89121,8,4.0,NV
9098,176 Curry Hollow Rd,aEH2WZFMzLcbJmTiu1urMg,Pleasant Hills,40.3384822,-79.9688625,The Baltimore House,15236,67,2.0,PA
9099,Grünewaldstr. 100,DyD3VK7x7T8VgulRrI2lBg,Stuttgart,48.7979,9.15738,Gasthaus Grünewald,70469,12,4.0,BW
9100,,IbOqUQoUMGETwOfNKec-RA,Las Vegas,36.18,-115.14,Real Meal Las Vegas,88901,4,5.0,NV
9101,,ti_fENrEGnqCZwBsTzmhYg,Phoenix,33.6923299,-111.9403254,Concord Limo,85054,4,5.0,AZ
9102,9340 W Cabela Dr,BQWMLdRRR6PlnLVm6Elvkw,Glendale,33.5413231302,-112.262291908,Staybridge Suites Phoenix-Glendale,85305,35,3.5,AZ
9103,2120 Byrd Ave,WARD5phdQEij0P9DTx4xsA,Cuyahoga Falls,41.144897,-81.507799,Pallotta's Pastries,44223,9,4.0,OH
9104,,XE6atiG8aykgTr3ROOw1WA,Scottsdale,33.6803004,-111.8330106,Comedy Ventriloquist Chuck Field,85255,3,5.0,AZ
9105,2880 Las Vegas Blvd S,6wK5AYmRc0Ctm3MkQWnTWg,Las Vegas,36.1369239,-115.163492,Dollar Rent A Car,89109,8,1.5,NV
9106,"Kintail House, Beechwood Park",jIACtgfNZgRoOWfGXTZKBQ,Inverness,57.4723245,-4.1877119,Premier Travel Inn,IV2 3BW,3,4.0,HLD
9107,"3121 W Peoria Ave, Ste 104",3SLDrXzPmKF0iCY8WriLsA,Phoenix,33.5817948,-112.1271077,Chronic Tacos,85029,190,3.0,AZ
9108,1310 W Main St,akHSO8NH1L0Fpa7j8fjArw,Mesa,33.4153437,-111.8594087,Rawls Motel,85201,3,1.0,AZ
9109,9027 E Via Linda,b5ECorQloTnA9WLF7UCfxg,Scottsdale,33.5683627,-111.8853753,Brunswick Zone Via Linda Lanes,85258,74,3.0,AZ
9110,,RRGMfLOh0nuIgj1EJwhdFQ,Las Vegas,36.1678611,-115.0406679,Night & Day Productions,89110,4,5.0,NV
9111,300 S 24th St,tniQZd6UFm46cu4pyN9HcQ,Phoenix,33.444696,-112.031138,Advantage Rent A Car,85034,27,1.5,AZ
9112,,AbumdFX0y9dl3-Dx-i0ATw,Scottsdale,33.6211391,-111.7495419,Scott Shore Photography,85268,4,5.0,AZ
9113,1780 W Ranch Rd,vzunlN9xqJie6e8Hd-qAnA,Tempe,33.3336481,-111.9703029,Drury Inn & Suites,85284,55,5.0,AZ
9114,140 Carlton St.,aNZ702cUDgtbgc3f7fRMgQ,Toronto,43.6632507,-79.3751627,Dollar Car Rental,M5A 3W7,3,1.5,ON
9115,"40 N Macdonald Dr, Ste B",IzlIFqWqhyAayznLdwcylA,Mesa,33.4164419,-111.8345024,Simply Cinema,85201,7,3.5,AZ
9116,16104 Hilliard Rd,ARY1LFP2pS2W8d8IBYaZlw,Lakewood,41.4768858,-81.8098821,Italian Creations,44107,15,5.0,OH
9117,63 Causewayside,yNUuChRJVve5A0t8Vw71ZA,Edinburgh,55.9381457,-3.181059,"Lipstick, Lashes & Locks",EH9 1QF,3,5.0,EDH
9118,,DL6JyAXhfInMxHuLk3MJbw,Phoenix,33.4526258,-112.0704643,Phoenix Bridal Show,85004,3,3.5,AZ
9119,9725 S Eastern Ave,NlEtYYbJVIG94snKapuFHw,Las Vegas,36.0101542,-115.1219594,Target Portrait Studios,89123,11,2.5,NV
9120,174 Union St,47me-6Zme7RYR0zEonfaHg,Westlake,41.4609961208,-81.9525268849,Texas de Brazil,44145,68,3.5,OH
9121,399 Roncesvalles Avenue,LyLJLBy5UBYT5qZ3bozOKA,Toronto,43.6508604,-79.4508029,Sweet Thrills,M6R 2N1,8,4.5,ON
9122,"79 Wellington Street W, 36th Floor",uHGXcZ7Tydcg3HZ74S7Efg,Toronto,43.6466263,-79.3815001,Stratus,M5K 1J5,28,4.0,ON
9123,399 Keele Street,bM9deCdZjRimPggKuiJwaA,Toronto,43.6661321,-79.4644767,Taste Seduction,M6P 2K9,9,5.0,ON
9124,3639 California Ave,w3_1L1XQsziRBYNiUVNi7g,Pittsburgh,40.481272,-80.041641,Tom Fridays Market,15212,12,4.5,PA
9125,9455 N Black Canyon Hwy,NqMAlq6rUV05TCoQsDHgvw,Phoenix,33.572998,-112.114703,Quality Inn & Suites at Metro Center,85021,15,1.0,AZ
9126,3475 Las Vegas Blvd S,izw7OBVSeNmlVhjly1amQg,Las Vegas,36.1193098,-115.1717702,Wyndham Vacation Ownership,89109,71,1.5,NV
9127,1170 Thorn Run Rd,R1QsXuxrOylON_bM2yyaZQ,Coraopolis,40.5005726,-80.2098168,Motel 6 Pittsburgh Airport,15108,16,4.0,PA
9128,"10851 N Black Canyon Hwy, Ste 700",J1hvF66Fu3C9-kC2b3fVTw,Phoenix,33.584082,-112.114788,Crs Temporary Housing,85029,9,2.0,AZ
9129,"2121 W Guadalupe Rd, Ste 8",wP7rb72w0SMbwQ_tVV5TBw,Mesa,33.363417063200004,-111.879184387,At My Place Cafe,85202,109,4.5,AZ
9130,218 Ossington Avenue,DM6SwVs5ksGe9mWKO94Q0A,Toronto,43.6491122,-79.4207857,The Painted Lady,M6J 2Z9,50,3.5,ON
9131,2814 Lake Shore Boulevard W,_3edKIClxwPyXX9sHwmO9g,Toronto,43.6019422,-79.5011638,ClubM4,M8V 1H7,9,4.0,ON
9132,"121 W Trade St, Ste 3100",gwGUVXWTo49YFxRwPCteSQ,Charlotte,35.2273065,-80.8439269,Charlotte City Club,28202,17,3.5,NC
9133,1417 W Kenyon Rd,GKQWjnloUthLFGsSsrpZUw,Urbana,40.1339532,-88.229673,Reynolds Towing Service,61801,10,3.5,IL
9134,,9wJVOn-s1Y7nHLsUn14QqQ,Phoenix,33.7635354,-112.0714835,A Day To Cherish Weddings & Celebrations,85085,8,5.0,AZ
9135,1863 S Signal Butte Rd,Y7gp8KjfxuH7mlsSj9ewQw,Mesa,33.3812739,-111.6002893,Village Inn,85209,33,3.0,AZ
9136,1430 E Charleston Blvd,pN0PjAqqMI6uIk9x2e85Jw,Las Vegas,36.1585529,-115.1341506,Joy's Restaurant,89104,42,3.5,NV
9137,,nruI-Q01FexvUHl97QZauw,Scottsdale,33.6071829,-111.9403254,Professional Driving Service,85254,3,3.5,AZ
9138,"2501 W Happy Valley Rd, Ste 40-1130",oy-acNvVhn4RIsaHVxAD5g,Phoenix,33.7101008,-112.1124809,Party City,85085,18,1.5,AZ
9139,"322 Karen Ave, Ste 1008",z8szgTdn6rATVe1qzH5ANA,Las Vegas,36.140973,-115.152299,Bob Gail Special Events,89109,4,5.0,NV
9140,3837 E Amberwood Dr,LVTJoOohLqrMwc1AhGQyVA,Phoenix,33.299382,-112.002304,McCarthy Car Service,85073,6,4.5,AZ
9141,,7En01bxdGu6A7I-zmxTh3Q,Henderson,36.0552472,-114.9279547,Travel by Monica,89015,9,5.0,NV
9142,338 S Water St,OitBeycEbCg2giUO15ue_g,Henderson,36.0279992,-114.9786091,Antique Rose Florist,89015,28,4.0,NV
9143,,rGjHD5S10WoW_l2-IMPa3A,Belmont,35.2010926,-81.0423429,Ranucci's Big Butt BBQ,28012,4,5.0,NC
9144,2989 Paradise Rd,hXWpDIXvfisGV78-4HWbJg,Las Vegas,36.1351496511,-115.155445933,SpringHill Suites Las Vegas Convention Center,89109,113,4.0,NV
9145,"4471 Dean Martin Dr, Ste 2401",19TldDfVGCnJk0MO5DLOvg,Las Vegas,36.108524,-115.182043,Discotech Nightlife Concierge,89103,47,5.0,NV
9146,,C_8eatT_6vUWT95A7dw5MA,Phoenix,33.3302742605,-111.842294441,Carlee Jean Photography,,3,5.0,AZ
9147,320 W Carson Blvd,BS7PU7REvJZ7hVSHA6z8wQ,Charlotte,35.2221725,-80.8541502,Fire House Bar & Lounge,28203,18,4.5,NC
9148,3535 West Chandler Blvd,phyRsxyO2mTAotf9rnEacw,Chandler,33.3047738981,-111.903518933,Hyatt Place Phoenix Chandler Fashion Center,85226,40,3.5,AZ
9149,,XvXPivT5QJDTfTY2A5AHzg,Las Vegas,36.1462673,-115.1829873,Friendz Catering,89102,11,3.0,NV
9150,9360 W Flamingo Rd,6481ECASNBPi1R7MR4Oouw,Las Vegas,36.1150199,-115.2953383,Fanda Travel,89147,11,5.0,NV
9151,1221 S Westwood,7a9Z2AFYvN_yeSBvtIzeQQ,Mesa,33.3922280143,-111.852207796,Courtyard by Marriott Phoenix Mesa,85210,19,3.5,AZ
9152,8 Kincort St,UQeoOycNE0w2Uu8zRXd3Tg,York,43.6973937,-79.4686619,Commisso Bros & Racco Italian Bakery,M6M 3E1,33,3.5,ON
9153,402 S 40th St,70Bti9GmBOv9jN_peapD7w,Phoenix,33.44388,-111.995824,Sky Harbor Airport Parking,85034,144,3.5,AZ
9154,2934 E McDowell Rd,FFw74NXo0YZq-ObS-HfUGg,Phoenix,33.4662132,-112.0177235,Phoenix Car Rental,85008,80,1.0,AZ
9155,5085 Dean Martin Dr,u_mXJZsr6GkE4UyYIl-RDQ,Las Vegas,36.0977867,-115.1820258,Motel 6,89118,32,2.0,NV
9156,122 N 2nd St,Ao8DPAkiK7-wNlTsvHwnhw,Phoenix,33.449909,-112.071322,Enterprise Rent-A-Car,85004,6,2.5,AZ
9157,"3509 E Shea Blvd, Ste 111",SU7WgSE7RBtJjDlhtnJvOg,Phoenix,33.582138,-112.0073993,Desert House Productions,85028,59,5.0,AZ
9158,12750 Jane St,j_rlKlx6StbFRXR6nWgiEQ,King City,43.9163429,-79.5526143,The Kingbridge Centre,L7B 1A3,3,4.5,ON
9159,"415 E Ohio St, Ste A",vGbzUluZ-vEPaIPPcUR8oQ,Pittsburgh,40.4531857,-80.0010393,Bistro To Go,15212,45,4.0,PA
9160,5489 R C Josh Birmingham Pkwy,nzaquapFlE_67JIBdxV_ZQ,Charlotte,35.22579,-80.946752,National Car Rental,28214,123,4.5,NC
9161,5820 Monroe Rd,TUZV04bWoJwL8pfSmW70VQ,Charlotte,35.18597,-80.765437,Greenleafe Inn,28212,4,1.5,NC
9162,,z-diNQ3g7G50lXEVXve24Q,Gilbert,33.3519301,-111.8210866,Craig Davis Magician & Juggler,85233,11,5.0,AZ
9163,61 E University Dr,p8URfi68QVheLkNlaIG-lA,Mesa,33.422067,-111.8292629,The Oak Room,85201,72,3.5,AZ
9164,"1220 W Alameda Dr, Ste 101",X1twjafYxMCpKt2MqvY5Tw,Tempe,33.4010998,-111.9580433,Morning Star Cafe,85282,273,4.5,AZ
9165,163 Sterling Rd,KyEA-QvHHZWdw2LrsZ8y-A,Toronto,43.6543389,-79.4442723,Foodbenders,M6P 0A1,3,4.0,ON
9166,1434 E Commerce Ave,Polh0Tk8fzbT3Fjm6ZO_UA,Gilbert,33.358816,-111.758479,Elaine Kessler Photography,85234,5,4.5,AZ
9167,"9299 West Olive Ave, Ste 113",XF7mcs80Zt50PU2Mj0Sy1A,Peoria,33.5628981,-112.2585703,Smoke 'N The Real Q,85345,8,3.5,AZ
9168,5596 Haven St,zNJL_FKlQey0B9LuoHT3Hw,Las Vegas,36.088018,-115.166444,Sundance Helicopters,89119,159,4.5,NV
9169,,IcZ8UbcIQ7EjzEVzGvQGkA,Scottsdale,33.4986286,-111.9224398,Jenn Sutton Photography,85251,11,5.0,AZ
9170,8278 W Lake Pleasant Pkwy,UYUoQEbKcoFXs-0VRxrO1g,Peoria,33.670448,-112.2383733,Sardella's Pizza & Wings,85382,73,4.0,AZ
9171,240 East Highland Road,VJTz6Vjfw_2loxWwTlpwoA,Macedonia,41.298259,-81.5153563,Knights Inn Cleveland/Macedonia,44056,4,2.0,OH
9172,,8U8Z_miKsZXfdW68zeoyhw,Las Vegas,36.128561,-115.1711298,Bark Gallery,89109,6,5.0,NV
9173,45 W Buchanan St,20yV1NhFlkFPusrZVu_XfA,Phoenix,33.4432198,-112.0732192,The Vintage 45,85003,3,2.5,AZ
9174,"10071 Darrow Rd, Ste B",uS6Y0NyYvTA9lBStLVrbHQ,Twinsburg,41.3399408,-81.4390425,Michael's Catering & Cafe,44087,11,4.5,OH
9175,1188 N Dysart Rd,fkX0COyAHJdBtNr4A6-1Xg,Goodyear,33.45917,-112.341769,Holiday Inn Hotel & Suites Goodyear - West Phoenix Area,85395,21,3.0,AZ
9176,2 Lola Road,d2k5Rw2S9UprfwaTuaNFRA,Toronto,43.7018444,-79.397677,Toronto Wedding Chapel,M5P 1E4,10,4.5,ON
9177,250 North Arizona Ave,ica27dkvW3e1Sw2Ea15wuQ,Chandler,33.3073872,-111.8424549,Chandler Center For The Arts,85224,22,4.0,AZ
9178,777 Chemin de Saint-Adolphe,9H6MgrQwepPXloDDziil9w,Morin-Heights,45.9257394,-74.2741274,Ofuro Spa,J0R 1H0,9,3.0,QC
9179,951 East Playa Del Norte Dr,rIHt5dCEPotEn-gy6IUT_A,Tempe,33.4346804,-111.9243761,Aloft Tempe,85281,115,3.5,AZ
9180,1300 N College Ave,UsG5QMQMVfXgyqe075QT_Q,Tempe,33.4429147,-111.9337834,Arizona Heritage Center at Papago Park,85281,13,4.0,AZ
9181,11018 N 42nd St,f8W5KZjXGe_G-yn63GlI1g,Phoenix,33.5869792,-111.9913315,Kay & Co Photography,85028,3,5.0,AZ
9182,1006 Sutherland Dr,6CZXASRwyiFfC02Pg1ZCew,Pittsburgh,40.4569672,-80.169405,Towneplace Suites Pittsburgh Airport Robinson Township,15205,3,3.5,PA
9183,Karl-Benz-Str. 15,yAGCqgECIcqF16XAZxpb0g,Filderstadt,48.6757,9.1978,Porsche Zentrum Flughafen Stuttgart,70794,5,3.0,BW
9184,,jh_57byN1RMczrCUFOlOEA,Las Vegas,36.1350121,-115.1714295,Vegas Good Buys,89109,5,5.0,NV
9185,3045 South Maryland Pkwy,tzlm9Im_8h144lDuIi4o1Q,Las Vegas,36.135016,-115.137622,Extended Stay America - Las Vegas - Midtown,89109,31,2.0,NV
9186,706 John Nolen Dr,fYaSaFxc79Db1EBhfLYgIw,Madison,43.0477179,-89.3737397,Sheraton Madison Hotel,53713,110,3.0,WI
9187,400 Stewart Ave,y0W8tP-ZRfGbYBzS_1FqeQ,Las Vegas,36.1726993,-115.1392715,Zappos Tour Experience,89101,30,4.5,NV
9188,"100 Strathearn Rd, Gillis Centre",TwFrwjaOC-59KA4n9_Pn7A,Edinburgh,55.9345079,-3.1954309,The Gillis Centre,EH9 1BB,3,4.5,EDH
9189,"7841 Gateway Lane Nw, I-85 Exit 49 Speedway Blvd",hbzae3H9q_iIDYJIhpkoQw,Concord,35.3701605,-80.7091203,Wingate By Wyndham Concord/Charlotte Area,28027,11,3.0,NC
9190,Maierhofer Halde 9,8DFqqpGQ881j8BlNw1g-MQ,Berg,47.810249,9.6008812,Haus Hubertus,88276,4,5.0,BW
9191,"Pittsburgh Public Market, 2100 Smallman St",MkoiuqUFOnX8riewi6d2sQ,Pittsburgh,40.4503475792,-79.9869757891,La Palapa,15203,6,4.5,PA
9192,,sts60b2KCRMp-ims04fWQw,Las Vegas,36.0765176,-115.1533426,Harry O Productions,89119,14,5.0,NV
9193,8550 Torbram Road,FcZC1PBoctjmlhEHhLuk3w,Brampton,43.7266355,-79.6966397,Xceed Car Rental,L6T 5C8,3,3.5,ON
9194,1464 Van Horne Av,tLPf4JFC3AGkhmkK6MF6xg,Outremont,45.5193601,-73.6154958,Le Paltoquet,H2V 1L2,15,4.5,QC
9195,,9PXsIauqheXhGSS-pCCHSw,Lyndhurst,41.5200523,-81.4887315,Ashley Tolfo Photography,44124,3,5.0,OH
9196,99 S Martin L King Blvd,PHYc_CWKbO5DkS8v1eFSzQ,Las Vegas,36.1737416,-115.1604251,Tufesa,89106,15,3.0,NV
9197,527 Prospect Ave E,0OKlVYVOjCiZcgxlyBuEeQ,Cleveland,41.498634015,-81.6890493035,Residence Inn by Marriott Cleveland Downtown,44115,55,4.0,OH
9198,,C4eRHCr7u-cv8B7OaMQKsg,Phoenix,33.4499672,-112.0702225,Quickies Mobile Foods,85001,4,5.0,AZ
9199,145 Queens Quay W,-U5zzQisAz0QHjr_TFIIGQ,Toronto,43.6397369,-79.3800688,"Toronto Harbour Tours, Inc.",M5J 2H4,17,3.5,ON
9200,"4471 Dean Martin Dr, Ste 3808",7hTKAko65k_ygWRcifaY9Q,Las Vegas,36.108524,-115.182043,702 VIP Las Vegas,89103,3,4.5,NV
9201,,ifWxfjK2ZQT1WYtzA6P1Xg,Las Vegas,36.1697096,-115.1236952,Vegas 2  VIP,89101,3,5.0,NV
9202,16330 Snow Rd,ioeee6G--hv07t9HHAOM-A,Brookpark,41.4041248,-81.8122542,Holiday Inn Express Cleveland Airport - Brook Park,44142,15,4.0,OH
9203,5632 N 7th St,9yESUcIVarhYEabIMj844Q,Phoenix,33.5194664,-112.0653473,Culinary Dropout,85014,479,3.5,AZ
9204,19601 Maplewood Ave,e3rO7PfdGrdHPzayPtoi_A,Cleveland,41.423783,-81.832018,Alamo Rent A Car,44135,37,4.0,OH
9205,"8 Curry Ave, I-79 Exit 45",e96nOjKC_Vqh6NKaTEVwpA,Canonsburg,40.2667926,-80.1654622,Super 8 Canonsburg/Pittsburgh Area,15317,4,2.0,PA
9206,1408 West Sugar Creek Rd,ug4FwiA9Lg-Xxcwy2jzuCQ,Charlotte,35.281343,-80.792373,Days Inn Charlotte North-Speedway-UNCC-Research Park,28262,10,3.0,NC
9207,99 Convention Center Dr,tkPOlI5Vn151_Nq58ZC9-A,Las Vegas,36.132034,-115.1626637,Viva LOVE Vegas Starring Jeffrey Michaels,89109,4,4.0,NV
9208,"Stainsacre Hall, Stainsacre near Whitby",IaeRHjObw6ydKerDWQ0g4g,Whitby,54.462985,-0.5921727,Stainsacre Hall,YO22 4NT,3,3.5,NYK
9209,4236 N Brown Ave,wdRN8JWGMMKw6cBOP3ns6A,Scottsdale,33.4976719,-111.9246213,Your Jubilee,85251,7,5.0,AZ
9210,,bipVXy6DVI0xJaXscBwdXQ,Las Vegas,36.149751,-115.0762536,Sauced,89104,29,4.5,NV
9211,230 E Flamingo Rd,xMSrdSKSwuWA-0ax4GEz1w,Las Vegas,36.1162,-115.161828,The Meridian,89169,3,3.5,NV
9212,112 Washington Pl,mKqgZTqL4qooW0aw7IJScA,Pittsburgh,40.4396526495,-79.9921157586,Pittsburgh Marriott City Center,15219,78,4.0,PA
9213,4321 W Flamingo Rd,1Y58X4-dNJMHmGIJbTzsrg,Las Vegas,36.1147348573,-115.196009526,Race & Sports Book,89103,11,3.5,NV
9214,12 Lauriston Street,j8qYWiTV2RbkVItYyUB1sA,Edinburgh,55.9454572,-3.2015751,The Knight Residence,EH3 9DJ,5,4.5,EDH
9215,2007 Winston Park Drive,tXiAJ44hoieL0XqqI93BDQ,Oakville,43.5081986194,-79.6674031362,iFLY Toronto,L6H 6P5,16,4.5,ON
9216,1131 W Broadway Rd,7A9CrMSBbXu_KEDRkp4dWA,Tempe,33.407351,-111.956732,Enterprise Rent-A-Car,85282,23,3.5,AZ
9217,1340 Lebanon Church Rd,XqnEj_rX8RmrlvbtMm6snA,West Mifflin,40.345566,-79.957538,Comfort Inn,15236,10,3.0,PA
9218,"3103 E. Broadway Rd., Suite 400",2Kn7gFLM7c52sS-IlssIKA,Phoenix,33.4058782,-112.0142467,Classic Party Rentals,85040,23,3.5,AZ
9219,"8201 W Charleston Blvd, Ste 150",ntBPzKyktNG2iAl4rI1onw,Las Vegas,36.158625,-115.2717021,Red Rock Climbing Center,89117,66,3.5,NV
9220,6685 Saint-Jacques Ouest,0t8_ORXFIXTWK3zFmM7Dqw,Montréal,45.457725,-73.628807,Enterprise Rent-A-Car,H4B 1V3,3,3.0,QC
9221,2400 E Missouri Ave,qy4OYPuUPs0g6DO2FUwksA,Phoenix,33.5227478715,-112.021815777,Biltmore Lifestyles Real Estate,85016,7,4.0,AZ
9222,5989 Canal Rd,CZjWBiv0U0UFELpJ-UDUfg,Cleveland,41.399473,-81.625168,Rodizio Grill,44125,25,2.5,OH
9223,9508 South Blvd,6LHfiEI47tSTlGEzDaX7pQ,Charlotte,35.1071418,-80.8827077,I-485 / South Boulevard Lynx Station,28273,13,4.0,NC
9224,355 S Park Rd,zuRNDHB0TPEVDMec-pdk0g,Thornhill,43.838227,-79.387995,Staybridge Suites Toronto-Markham,L3T 7W2,11,3.0,ON
9225,"35 Carl Hall Road, Unit 2",Br9q5coTAvWiIELADsDLuA,Toronto,43.746320275,-79.4788581133,Warehouse Event Venue,M3K 2B6,3,3.5,ON
9226,5165 W Oquendo Rd,SSbfgPK3Wa24svQty7QWSg,Las Vegas,36.08167,-115.2118264,The Kitchen,89118,15,4.5,NV
9227,17640 W Banff Ln,mVKUS1OUE47wE09A78uHhw,Surprise,33.618831,-112.43799,Anneke Marchese,85388,3,5.0,AZ
9228,"4500 E Sunset Rd, Ste 16",mSNcY7Jj5nObciHFFAvUhQ,Henderson,36.072086,-115.0754569,Giggles N Tots,89014,73,4.5,NV
9229,2925 State Rd,TuJMO9Cv-0rrXOFQF3_joA,Cuyahoga Falls,41.1512911,-81.5069273,Cinemark Cuyahoga Falls and XD,44223,19,3.5,OH
9230,"4145 S Grand Canyon Dr, Ste 108",YFM2LwG_JQ3-XHKeKgXzOQ,Las Vegas,36.1148108,-115.3073313,Diya Eyebrow Threading,89147,55,4.5,NV
9231,"8107 Arrowridge Blvd, Ste Q",9mrHHGpdQaBZ5UrqAgj9lw,Charlotte,35.2186238851,-80.8570533558,Black Out,28273,36,5.0,NC
9232,901 ch st-adolphe,arjb2FDBV0BTc4RrLKlzOQ,Saint-Sauveur,45.8940717,-74.157934,Le Septentrion,J0R,3,5.0,QC
9233,650 Bay Street,A_e5r8RK_rwrVPS2AE8ElA,Toronto,43.6569704,-79.384472,BE Six Fifty,M5G 1M8,7,3.5,ON
9234,"2345 S Alma School Rd, Ste 206",FqT2SfO5H--2MNuJ_z0O5Q,Mesa,33.3725528,-111.8589279,Portraits USA,85210,5,1.0,AZ
9235,,8zOBDmzGQ6--rccnSgaWjA,Las Vegas,36.1453333,-115.2778317,Tiffany's Studio Photography,89117,38,1.5,NV
9236,"2424 N Davidson St, Ste 112B",VathuySAr0rR1eCT3k0M7w,Charlotte,35.2413602217,-80.811962887,Dupp&swat,28205,3,5.0,NC
9237,,VA2LFA1bgf751CUnLEDmtw,Edinburgh,55.9542999268,-3.2018899918,Secret Food Tours Edinburgh,E12,3,5.0,EDH
9238,601 N Polk St,fkapUszKQmUr5sAKZTTYSw,Pineville,35.0925062,-80.8862483,Monkey Joe's,28134,16,3.0,NC
9239,255 W Martin Luther King Jr Blvd,KhJbZXkSs9VbY3dDmOlEqA,Charlotte,35.226123,-80.8481837,Queen City Segway,28202,5,5.0,NC
9240,55 Rue Saint-Paul O,H51GLza7miSx-PJf4vI7Qw,Montréal,45.5067135547,-73.5499479197,Le Bateau-Mouche au Vieux Port de Montreal,H2Y 1Z1,20,4.0,QC
9241,,hlbrSZekuHEcNv1YcKS8kg,Mesa,33.4329528,-111.8449346,Arizona Catering,85201,3,5.0,AZ
9242,1261 Bayly Street,xfeQtCCNsGhay7Z8poHTpg,Pickering,43.8280544,-79.0901451,Chef Yan Chinese Food,L1W 1L6,3,5.0,ON
9243,,Jp46qQ4SJ1RxMAyJQdITvQ,Champaign,40.1064071,-88.2434223,Orange Express Taxi,61820,12,2.5,IL
9244,1915 W Thunderbird Rd,jzd4XKufc5f3cnMjvdNPNg,Phoenix,33.6099507537,-112.101429105,American Royal Palace,85029,7,4.5,AZ
9245,2000 W Westcourt Wy,fE9SP84G6TZrv36FLbCy7w,Tempe,33.4037541901,-111.971598553,Top of the Rock Restaurant,85282,246,3.5,AZ
9246,,XqsWdudtNDdxAcyxoE-yjQ,Scottsdale,33.5013596,-111.8210866,She Draws You,85256,7,5.0,AZ
9247,,yFA-q3zi4DcBVIlNvwK4aw,Gilbert,33.3528264,-111.789027,BBDJS,85296,6,5.0,AZ
9248,"80 Esna Park, Unit 23",DvctJlDIQJYG3R27sawO1g,Markham,43.827391,-79.339829,Markham Taxi & Limousine,L3R 2R6,5,2.5,ON
9249,"4180 S Arizona Ave, Ste 3",0WM0ok-5LZaAv5xlvqCVCg,Chandler,33.24593,-111.8413231,The Play Factory,85248,3,2.5,AZ
9250,,bJNaBTlvp1uW-7FBGoauWA,Gilbert,33.3519301,-111.8210866,Pump Up Cinema,85233,3,3.5,AZ
9251,6883B W Charleston Blvd,w3AAY4ZC27MCuL0BM5qRqA,Las Vegas,36.1581196,-115.2453599,Rock 'n Roll Wine,89117,10,4.0,NV
9252,5660 Emerald Ct,Ul20RDinWb-GBiKYeSXg_A,Mentor,41.7168287,-81.2977547,Residence Inn Cleveland Mentor,44060,8,4.5,OH
9253,"2606 S Durango Dr, Ste 213",nL2dCPpH5LUYYkDkNVdliQ,Las Vegas,36.140865,-115.278575,Premier Party Tours,89117,4,5.0,NV
9254,"5120 S Decatur Blvd, Ste 104",hMSeEbZ8IJ1rn9QMG12MPw,Las Vegas,36.096995,-115.207775,Enterprise Rent-A-Car,89118,38,4.0,NV
9255,,qq_w9BJPrItABttwR-OVrw,Phoenix,33.45,-112.07,Visual Harmony Photography,85073,3,5.0,AZ
9256,"1111 Central Ave, Ste 200",y7BirdM2Kd33bMMO2voTpg,Charlotte,35.2214979312,-80.818871912,Green With Envy,28204,38,4.0,NC
9257,7135 Gilespie St,VxJOizoH5vEt1KX0h1kyeQ,Las Vegas,36.0600553,-115.1649715,E-z Rent-a-car,89119,9,2.0,NV
9258,3435 S McClintock Dr,rCiHu1nHXc0dqymEvKqSfw,Tempe,33.3912326,-111.9088323,Boston Market,85282,31,3.5,AZ
9259,Marienstr. 3,yLqIv5iwvGcIgMLv6sw5ig,Stuttgart,48.7732,9.17346,Novum Hotel Boulevard Stuttgart City,70178,12,3.0,BW
9260,1401 Freedom Dr,BJ8C1z6r5yIVUfAXkRJ5Lw,Charlotte,35.226824,-80.867902,Party Time Rentals,28208,4,2.0,NC
9261,17 River St,7bQU0QI_YID3MgZirZHmSg,Chagrin Falls,41.4313496171,-81.3927800884,Jekyll's Kitchen,44022,138,3.5,OH
9262,"140 The Esplanade, Unit A",mU4EnLW8Z6GRvA93HSwInQ,Toronto,43.6485276,-79.3702709,Farm'r Eatery & Catering,M5A 4P5,21,4.5,ON
9263,"Tropicana Hotel Casino, 3801 Las Vegas Blvd S",7nv7W2ZaY8BJ9KZ-xF5vYQ,Las Vegas,36.097808,-115.171308,Mob Attraction,89109,70,4.0,NV
9264,"31525 Aurora Rd, Ste 5",Y4bGhJDdLmF5VE_4Z1vfXA,Solon,41.3944137,-81.4541625,First Class Limos,44139,4,1.0,OH
9265,2197 Bloor Street W,x_1Yo9ArcbitR6NQC7tOUA,Toronto,43.6513515582,-79.4751622754,Sparrow,M6S,22,4.0,ON
9266,202 N Central Ave,fjo1jga8roHFybRsmlKyGA,Phoenix,33.4505535,-112.0741097,Ghosts of Phoenix Tours,85003,3,3.5,AZ
